mol,cs,logPa,T,dHv,logPa_25
Clc1ccc(cc1)C(=O)c2ccccc2,O=C(c1ccccc1)c1ccc(Cl)cc1,-0.5451551399914898,326.141,,
Clc1ccc(cc1)C(=O)c2ccccc2,O=C(c1ccccc1)c1ccc(Cl)cc1,-0.5482135644757098,326.141,,
Clc1ccc(cc1)C(=O)c2ccccc2,O=C(c1ccccc1)c1ccc(Cl)cc1,-0.4282911681913124,328.286,,
Clc1ccc(cc1)C(=O)c2ccccc2,O=C(c1ccccc1)c1ccc(Cl)cc1,-0.43651891460558934,328.286,,
Clc1ccc(cc1)C(=O)c2ccccc2,O=C(c1ccccc1)c1ccc(Cl)cc1,-0.43415218132648237,328.286,,
Clc1ccc(cc1)C(=O)c2ccccc2,O=C(c1ccccc1)c1ccc(Cl)cc1,-0.33629907461035186,330.227,,
Clc1ccc(cc1)C(=O)c2ccccc2,O=C(c1ccccc1)c1ccc(Cl)cc1,-0.341035157335565,330.227,,
Clc1ccc(cc1)C(=O)c2ccccc2,O=C(c1ccccc1)c1ccc(Cl)cc1,-0.34582345812203946,330.227,,
Clc1ccc(cc1)C(=O)c2ccccc2,O=C(c1ccccc1)c1ccc(Cl)cc1,-0.24184537803261005,332.121,,
Clc1ccc(cc1)C(=O)c2ccccc2,O=C(c1ccccc1)c1ccc(Cl)cc1,-0.24260397120697583,332.121,,
Clc1ccc(cc1)C(=O)c2ccccc2,O=C(c1ccccc1)c1ccc(Cl)cc1,-0.24412514432750865,332.121,,
Clc1ccc(cc1)C(=O)c2ccccc2,O=C(c1ccccc1)c1ccc(Cl)cc1,-0.13253251214094852,334.283,,
Clc1ccc(cc1)C(=O)c2ccccc2,O=C(c1ccccc1)c1ccc(Cl)cc1,-0.13430394008392949,334.283,,
Clc1ccc(cc1)C(=O)c2ccccc2,O=C(c1ccccc1)c1ccc(Cl)cc1,-0.1366771398795441,334.283,,
Clc1ccc(cc1)C(=O)c2ccccc2,O=C(c1ccccc1)c1ccc(Cl)cc1,-0.03668448861388872,336.215,,
Clc1ccc(cc1)C(=O)c2ccccc2,O=C(c1ccccc1)c1ccc(Cl)cc1,-0.04191415147891488,336.215,,
Clc1ccc(cc1)C(=O)c2ccccc2,O=C(c1ccccc1)c1ccc(Cl)cc1,-0.04672366333269562,336.215,,
Clc1ccc(cc1)C(=O)c2ccccc2,O=C(c1ccccc1)c1ccc(Cl)cc1,0.05115252244738129,338.118,,
Clc1ccc(cc1)C(=O)c2ccccc2,O=C(c1ccccc1)c1ccc(Cl)cc1,0.05153839051532738,338.118,,
Clc1ccc(cc1)C(=O)c2ccccc2,O=C(c1ccccc1)c1ccc(Cl)cc1,0.04844180355040453,338.118,,
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,-0.7569619513137056,298.15,71599.99999999997,-0.7569619513137056
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,-0.9430951486635274,298.15,71599.99999999997,-0.9430951486635274
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,-0.13727247168202533,306.0,71599.99999999997,-0.45906547524395175
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,-0.0757207139381183,308.0,71599.99999999997,-0.47687725791859675
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,0.08278537031645007,310.0,71599.99999999997,-0.3967106683997616
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,0.1673173347481761,314.0,71599.99999999997,-0.46586382739864374
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,0.3010299956639812,317.0,71599.99999999997,-0.4448697507024502
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,0.5198279937757188,323.0,71599.99999999997,-0.44522739002079037
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,0.469822015978163,323.0,71599.99999999997,-0.49523336781834615
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,0.6148972160331346,325.0,71599.99999999997,-0.4214118468047444
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,0.6414741105040995,327.0,71599.99999999997,-0.4652170267385569
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,0.7551122663950711,330.0,71599.99999999997,-0.4555523898546432
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,0.829303772831025,332.0,71599.99999999997,-0.449632651923323
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,0.904715545278681,334.0,71599.99999999997,-0.4416750220101857
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,0.9849771264154934,335.0,71599.99999999997,-0.39483847866659816
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,0.989894563718773,336.0,71599.99999999997,-0.42314712059825044
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,1.0334237554869496,338.0,71599.99999999997,-0.4454802752425113
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,1.0934216851622351,340.0,71599.99999999997,-0.4505698408453995
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,1.1238516409670858,341.0,71599.99999999997,-0.4523973240493797
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,1.1643528557844371,342.0,71599.99999999997,-0.44396490824665613
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,1.2966651902615312,346.0,71599.99999999997,-0.43807408202375764
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,1.1846914308175989,346.0,71599.99999999997,-0.5500478414676899
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,-0.5670307091255943,298.15,71599.99999999997,-0.5670307091255943
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,-0.5642833875862696,298.15,71599.99999999997,-0.5642833875862696
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,-0.5670307091255943,298.15,71599.99999999997,-0.5670307091255943
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,-3.6108339156354674,253.14999999999998,71599.99999999997,-1.3810491229795128
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,-2.886056647693163,263.15,71599.99999999997,-1.2176840921899705
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,-2.3106911408763797,273.15099999999995,71599.99999999997,-1.1626744324541254
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,-1.7258421507363202,283.15,71599.99999999997,-1.061329795375963
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,-1.1694113313148558,293.15,71599.99999999997,-0.9554632121264025
Clc1ccc(cc1)-c1ccccc1,Clc1ccc(-c2ccccc2)cc1,-0.6516951369518393,303.15,71599.99999999997,-0.8585857559196608
Clc1cc(O)c(O)cc1,Oc1ccc(Cl)cc1O,-0.009217308196862183,298.15,,
Clc1ccc(O)cc1,Oc1ccc(Cl)cc1,1.209515014542631,298.15,64399.99999999999,1.209515014542631
Clc1ccc(O)cc1,Oc1ccc(Cl)cc1,1.0757166124137305,298.15,64399.99999999999,1.0757166124137305
Clc1ccc(O)cc1,Oc1ccc(Cl)cc1,2.4922577410343796,298.15,64399.99999999999,2.4922577410343796
Clc1ccc(O)cc1,Oc1ccc(Cl)cc1,1.1238516409670858,293.15,64399.99999999999,1.3162854241477617
Clc1ccc(O)cc1,Oc1ccc(Cl)cc1,1.0644579892269184,298.15,64399.99999999999,1.0644579892269184
Clc1ccc(O)cc1,Oc1ccc(Cl)cc1,1.3010299956639813,298.15,64399.99999999999,1.3010299956639813
Clc1ccc(O)cc1,Oc1ccc(Cl)cc1,0.12057393120584989,283.2,64399.99999999999,0.7161663428684585
Clc1ccc(O)cc1,Oc1ccc(Cl)cc1,0.37291200297010657,288.2,64399.99999999999,0.7624325006919523
Clc1ccc(O)cc1,Oc1ccc(Cl)cc1,0.5211380837040362,291.2,64399.99999999999,0.7904122228516548
Clc1ccc(O)cc1,Oc1ccc(Cl)cc1,0.6618126855372612,294.2,64399.99999999999,0.8132928051706316
Clc1ccc(O)cc1,Oc1ccc(Cl)cc1,0.7937903846908186,297.2,64399.99999999999,0.8298545605740236
Clc1ccc(O)cc1,Oc1ccc(Cl)cc1,0.9237619608287003,300.2,64399.99999999999,0.8467169739827293
Clc1ccc(O)cc1,Oc1ccc(Cl)cc1,1.0655797147284485,303.2,64399.99999999999,0.8776638731228762
Clc1ccc(O)cc1,Oc1ccc(Cl)cc1,1.1961761850399732,306.2,64399.99999999999,0.8995620070567643
Clc1ccc(O)cc1,Oc1ccc(Cl)cc1,1.3172273491764204,309.2,64399.99999999999,0.9140241168927608
Clc1ccc(O)cc1,Oc1ccc(Cl)cc1,1.4039779636693548,311.2,64399.99999999999,0.9308570612340281
Clc1ccc(O)cc1,Oc1ccc(Cl)cc1,1.4902394852462872,313.2,64399.99999999999,0.9480938586382426
Clc1ccc(Oc2ccccc2)cc1,Clc1ccc(Oc2ccccc2)cc1,-0.36,298.15,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.8124792791635369,325.2,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.8068754016455384,325.2,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.8153085691824012,325.2,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.8124792791635369,325.2,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.8068754016455384,325.2,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.8153085691824012,325.2,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.7011469235902933,327.15,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.7055337738384071,327.15,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.712198270069774,327.15,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.7011469235902933,327.15,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.7055337738384071,327.15,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.712198270069774,327.15,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.5985994592184559,329.12,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.6020599913279624,329.12,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.5985994592184559,329.12,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.6020599913279624,329.12,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.4975728800155673,331.19,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.4975728800155673,331.19,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.5058454059815573,331.19,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.39685562737981767,333.14,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.40011692792631215,333.14,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.40450377817442584,333.14,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.2958494831602009,335.12,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.29929628285498067,335.12,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.19997064075586568,337.2,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.1979107421182673,337.2,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.10347378251044466,339.13,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.10072681268239618,339.13,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.1106982974936897,339.13,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,0.0,341.11,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.004364805402450088,341.11,,
Clc1ccc(cc1)CC(=O)O,O=C(O)Cc1ccc(Cl)cc1,-0.00877392430750515,341.11,,
Clc1ccc(cc1)C,Cc1ccc(Cl)cc1,2.5557166124137303,298.15,45999.99999999999,2.5557166124137303
C(c1ccccc1)(C)(C)c2ccc(cc2)OP(=O)(Oc3ccccc3)Oc4ccccc4,CC(C)(c1ccccc1)c1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,-6.879462985394089,298.15,,
O=[N+]([O-])c1ccc(N=Nc2ccc(N(CC)CC)cc2)cc1,CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,-7.972008192999696,298.15,,
O=[N+]([O-])c1ccc(N=Nc2ccc(N(CC)CC)cc2)cc1,CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,-7.962584997586268,298.15,,
O=[N+]([O-])c1cc(N=Nc2cc(C)c(N(C)C)cc2)ccc1,Cc1cc(N=Nc2cccc([N+](=O)[O-])c2)ccc1N(C)C,-4.5740681843276585,298.15,,
O=[N+]([O-])c1ccc(N=Nc2cc(C)c(N(C)C)cc2)cc1,Cc1cc(N=Nc2ccc([N+](=O)[O-])cc2)ccc1N(C)C,-5.87509817999164,298.15,,
O=[N+]([O-])c1cc(N=Nc2ccc(N(C)C)cc2)ccc1,CN(C)c1ccc(N=Nc2cccc([N+](=O)[O-])c2)cc1,-6.87509817999164,298.15,,
O(C(=O)NC)c1cc(C)c(N(C)C)cc1,CNC(=O)Oc1ccc(N(C)C)c(C)c1,-2.6421020695994857,293.15,,
O(C(=O)NC)c1cc(C)c(N(C)C)cc1,CNC(=O)Oc1ccc(N(C)C)c(C)c1,-2.5740681843276585,298.15,,
O(C(=O)NC)c1cc(C)c(N(C)C)cc1,CNC(=O)Oc1ccc(N(C)C)c(C)c1,-2.353960096287603,303.15,,
O(C(=O)NC)c1cc(C)c(N(C)C)cc1,CNC(=O)Oc1ccc(N(C)C)c(C)c1,-2.040042078271523,308.15,,
O(C(=O)NC)c1cc(C)c(N(C)C)cc1,CNC(=O)Oc1ccc(N(C)C)c(C)c1,-1.9047513037615462,313.15,,
O(C(=O)NC)c1cc(C)c(N(C)C)cc1,CNC(=O)Oc1ccc(N(C)C)c(C)c1,-2.6421020695994857,293.15,,
O(C(=O)NC)c1cc(C)c(N(C)C)cc1,CNC(=O)Oc1ccc(N(C)C)c(C)c1,-2.5740681843276585,298.15,,
O(C(=O)NC)c1cc(C)c(N(C)C)cc1,CNC(=O)Oc1ccc(N(C)C)c(C)c1,-2.353960096287603,303.15,,
O(C(=O)NC)c1cc(C)c(N(C)C)cc1,CNC(=O)Oc1ccc(N(C)C)c(C)c1,-2.040042078271523,308.15,,
O(C(=O)NC)c1cc(C)c(N(C)C)cc1,CNC(=O)Oc1ccc(N(C)C)c(C)c1,-1.9047513037615462,313.15,,
O(C(=O)NC)c1cc(C)c(N(C)C)cc1,CNC(=O)Oc1ccc(N(C)C)c(C)c1,-3.60509817999164,298.15,,
O=[N+]([O-])c1ccc(N=Nc2ccc(N(C)C)cc2)cc1,CN(C)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,-7.87509817999164,298.15,,
N(C)(C)c1ccc(N=Nc2ccccc2)cc1,CN(C)c1ccc(N=Nc2ccccc2)cc1,-4.273038188663677,298.15,,
O=[N+]([O-])c1ccc(N(C)C)cc1,CN(C)c1ccc([N+](=O)[O-])cc1,-2.928051196680545,298.15,,
O=Nc1ccc(N(C)C)cc1,CN(C)c1ccc(N=O)cc1,-4.523771261133121,298.15,,
C(C)c1ccc(cc1)C,CCc1ccc(C)cc1,2.6057166124137305,298.15,46062.31218441416,2.6057166124137305
Clc1nc(nc(n1)NCC)N(CC)CC,CCNc1nc(Cl)nc(N(CC)CC)n1,-4.1881034136023825,298.15,,
O(C)c1nc(nc(n1)NCC)N(CC)CC,CCNc1nc(OC)nc(N(CC)CC)n1,-4.475769447708382,298.15,,
Clc1nc(nc(n1)NCC)NC(C)C,CCNc1nc(Cl)nc(NC(C)C)n1,-4.048725955027268,298.15,,
Clc1nc(nc(n1)NCC)NC(C)C,CCNc1nc(Cl)nc(NC(C)C)n1,-4.049800715436101,298.15,,
Clc1nc(nc(n1)NCC)NC(C)C,CCNc1nc(Cl)nc(NC(C)C)n1,6.4623979978989565,323.15,,
Clc1nc(nc(n1)NCC)NC(C)C,CCNc1nc(Cl)nc(NC(C)C)n1,7.0,333.15,,
Clc1nc(nc(n1)NCC)NC(C)C,CCNc1nc(Cl)nc(NC(C)C)n1,7.544068044350276,343.15,,
Clc1nc(nc(n1)NCC)NC(C)C,CCNc1nc(Cl)nc(NC(C)C)n1,8.041392685158225,353.15,,
Clc1nc(nc(n1)NCC)NC(C)C,CCNc1nc(Cl)nc(NC(C)C)n1,5.826074802700826,313.15,,
Clc1nc(nc(n1)NCC)NC(C)C,CCNc1nc(Cl)nc(NC(C)C)n1,5.8750612633917,313.15,,
Clc1nc(nc(n1)NCC)NC(C)C,CCNc1nc(Cl)nc(NC(C)C)n1,6.342422680822207,323.15,,
Clc1nc(nc(n1)NCC)NC(C)C,CCNc1nc(Cl)nc(NC(C)C)n1,6.977723605288848,333.15,,
Clc1nc(nc(n1)NCC)NC(C)C,CCNc1nc(Cl)nc(NC(C)C)n1,7.477121254719663,343.15,,
Clc1nc(nc(n1)NCC)NC(C)C,CCNc1nc(Cl)nc(NC(C)C)n1,7.991226075692495,353.15,,
Clc1nc(nc(n1)NCC)NC(C)C,CCNc1nc(Cl)nc(NC(C)C)n1,-4.397976925271977,293.15,,
Clc1nc(nc(n1)NCC)NC(C)C,CCNc1nc(Cl)nc(NC(C)C)n1,-4.41509817999164,298.15,,
Clc1nc(nc(n1)NCC)NC(C)C,CCNc1nc(Cl)nc(NC(C)C)n1,-2.3979400086720375,324.15,,
Clc1nc(nc(n1)NCC)NC(C)C,CCNc1nc(Cl)nc(NC(C)C)n1,-2.318758762624413,328.65,,
Clc1nc(nc(n1)NCC)NC(C)C,CCNc1nc(Cl)nc(NC(C)C)n1,-2.0222763947111524,336.15,,
Clc1nc(nc(n1)NCC)NC(C)C,CCNc1nc(Cl)nc(NC(C)C)n1,-1.4723700991286615,339.15,,
Clc1nc(nc(n1)NCC)NC(C)C,CCNc1nc(Cl)nc(NC(C)C)n1,-1.6382721639824072,339.84999999999997,,
Clc1nc(nc(n1)NCC)NC(C)C,CCNc1nc(Cl)nc(NC(C)C)n1,-1.1469104701481345,349.65,,
Clc1nc(nc(n1)NCC)NC(C)C,CCNc1nc(Cl)nc(NC(C)C)n1,-0.9318141382538383,354.65,,
Clc1nc(nc(n1)NCC)NC(C)C,CCNc1nc(Cl)nc(NC(C)C)n1,-4.585026652029182,293.15,,
Clc1nc(nc(n1)NCC)NC(C)C,CCNc1nc(Cl)nc(NC(C)C)n1,-4.3979400086720375,293.15,,
Clc1nc(nc(n1)NCC)NC(C)C,CCNc1nc(Cl)nc(NC(C)C)n1,4.5910646070264995,298.15,,
Clc1nc(nc(n1)NCC)NC(C)C,CCNc1nc(Cl)nc(NC(C)C)n1,-5.522878745280337,298.15,,
Clc1nc(nc(n1)NCC)NC(C)C,CCNc1nc(Cl)nc(NC(C)C)n1,-4.4142003372350915,293.15,,
O(C)c1nc(nc(n1)NCC)NC(C)C,CCNc1nc(NC(C)C)nc(OC)n1,-3.11746153368741,298.15,,
O(C)c1nc(nc(n1)NCC)NC(C)C,CCNc1nc(NC(C)C)nc(OC)n1,-3.1393703652784137,298.15,,
O(C)c1nc(nc(n1)NCC)NC(C)C,CCNc1nc(NC(C)C)nc(OC)n1,-3.412700182092683,293.15,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-1.1709476631518405,310.94,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.9523727219983795,315.2,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.7447644114966334,319.29,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.5917969512880898,322.32,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.5895408709838658,322.45,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.45185230605483173,325.33,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.29531458337482935,328.45,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-1.173277479831008,311.25,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-1.0056828473303634,314.48,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.8477116556169435,317.63,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.6757175447023074,321.07,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.5512936800949201,323.6,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.37468754903832613,327.25,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.21538270736712464,330.59,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.6695862266508091,321.17,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.6695862266508091,321.17,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.6757175447023074,321.17,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.5654310959658012,323.16,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.5767541260631921,323.16,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.5800442515102421,323.16,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.4596705252091263,325.22,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.47495519296315475,325.22,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.47495519296315475,325.22,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.36051351073141397,327.17,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.3777859770337047,327.17,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.3788237182249648,327.17,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.2596373105057561,329.34,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.266000713461613,329.34,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.27818938478745336,329.34,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.17652577082969892,331.2,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.18641901143180803,331.2,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.19586056766464957,331.2,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.0830199526796178,333.14,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.08724669632867703,333.14,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,-0.09528445472131904,333.14,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,0.012837224705172217,335.25,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,0.004321373782642578,335.25,,
C(C)c1ccc(cc1)C(=O)O,CCc1ccc(C(=O)O)cc1,0.0,335.25,,
Oc1ccc(cc1)CC,CCc1ccc(O)cc1,-0.3187956792243523,278.15,65532.59971668879,0.506716857771065
Oc1ccc(cc1)CC,CCc1ccc(O)cc1,-0.04258926728540323,283.15,65532.59971668879,0.5656121599579537
Oc1ccc(cc1)CC,CCc1ccc(O)cc1,0.20768719032481053,288.15,65532.59971668879,0.6061191045453125
Oc1ccc(cc1)CC,CCc1ccc(O)cc1,0.44918427530605315,293.14,65532.59971668879,0.645400711812164
Oc1ccc(cc1)CC,CCc1ccc(O)cc1,0.6954447598902579,298.17999999999995,65532.59971668879,0.6942896707888844
Oc1ccc(cc1)CC,CCc1ccc(O)cc1,0.9256188982907455,303.16999999999996,65532.59971668879,0.7355153446624709
Oc1ccc(cc1)CC,CCc1ccc(O)cc1,1.1542855976935702,308.15,65532.59971668879,0.7817132917301185
Oc1ccc(cc1)CC,CCc1ccc(O)cc1,1.367939868694655,313.14,65532.59971668879,0.8183536581566393
Oc1ccc(cc1)CC,CCc1ccc(O)cc1,1.53314178532021,317.12,65532.59971668879,0.8463636821139666
Oc1ccc(cc1)CC,CCc1ccc(O)cc1,0.6942541120252784,298.15,65532.59971668879,0.6942541120252784
Oc1ccc(cc1)CC,CCc1ccc(O)cc1,0.6954816764901974,298.17999999999995,65532.59971668879,0.6943265873888239
Oc1ccc(cc1)CC,CCc1ccc(O)cc1,3.1249018200083603,374.15,65532.59971668879,0.7928371768758034
Oc1ccc(cc1)CC,CCc1ccc(O)cc1,3.522841828680398,382.95,65532.59971668879,0.9805434513967652
Oc1ccc(cc1)CC,CCc1ccc(O)cc1,3.8238718243443794,410.65,65532.59971668879,0.6786343814375888
Oc1ccc(cc1)CC,CCc1ccc(O)cc1,3.9999630834000603,421.15,65532.59971668879,0.6469052184672739
Oc1ccc(cc1)CC,CCc1ccc(O)cc1,4.12490182000836,428.65,65532.59971668879,0.6296342663435484
Oc1ccc(cc1)CC,CCc1ccc(O)cc1,4.300993079064042,440.15,65532.59971668879,0.5970834655835136
Oc1ccc(cc1)CC,CCc1ccc(O)cc1,4.4259318156723415,450.34999999999997,65532.59971668879,0.5458826637288645
Oc1ccc(cc1)CC,CCc1ccc(O)cc1,4.522841828680398,455.15,65532.59971668879,0.5626351924123298
Oc1ccc(cc1)CC,CCc1ccc(O)cc1,4.602023074728023,460.84999999999997,65532.59971668879,0.5487981653984919
Oc1ccc(cc1)CC,CCc1ccc(O)cc1,4.636785180987235,463.65,65532.59971668879,0.5387047686769728
Oc1ccc(cc1)CC,CCc1ccc(O)cc1,4.668969864358636,465.75,65532.59971668879,0.537601757122979
Oc1ccc(cc1)CC,CCc1ccc(O)cc1,4.726961811336323,470.15,65532.59971668879,0.5268123172995942
Oc1ccc(cc1)CC,CCc1ccc(O)cc1,4.778114333783704,201.7,65532.59971668879,10.268073012103187
