ikey,smiles,dg_hyd,T,err,unit,process,route
JARKCYVAAOWBJS-UHFFFAOYSA-N,O=CCCCCC,-2.8105841555400484,298.15,0.000694,atm m3/mol,KWG,henry
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.5,298.15,1.93,kcal/mol,DGS,free_energy
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.49,298.15,1.93,kcal/mol,DGS,free_energy
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.49,298.15,1.93,kCal/mol,DGS,free_energy
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.49,298.15,1.93,kCal/mol,DGS,free_energy
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.49,298.15,1.94,kCal/mol,DGS,free_energy
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.48565965583174,298.15,8.08,kJ/mol,FEOH,free_energy
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.48565965583174,298.15,8.08,kJ/mol,FEOH,free_energy
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.49,298.15,1.93,kcal/mol,FEOH,free_energy
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.48565965583174,298.15,8.07512,kJ/mol,FEOH,free_energy
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.48,298.15,1.93,kcal/mol,FEOH,free_energy
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.484293487396763,298.15,1.41,log(M/M),KGW,henry
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.48292924056129,298.15,1.41,log(M/M),KGW,henry
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.48292924056129,298.15,1.414213562,log(M/M),KGW,henry
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.5511415823349517,298.15,1.4,log(M/M),KGW,henry
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,1.2234981352148124,313.15,10.0,[molar/molar],KGW,henry
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.083135980284673,333.15,10.0,[molar/molar],KGW,henry
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,3.015980518526982,343.15,10.0,[molar/molar],KGW,henry
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.48292924056129,298.15,1.4,log(M/M),KGW,henry
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,-2.5511415823349517,298.15,1.4,log(M/M),KGW,henry
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.0420167587331197,298.15,0.127488,atm m3/mol,KWG,henry
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.50835872836321,293.15,1.4,log(M/M),KWG,henry
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.5470133926163623,298.15,32600000000.0,Pa/mf,KWG,henry
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.505002692861114,298.15,25.0,kPa m3/mol,KWG,henry
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.3058446535081685,298.15,10.0,M/M,KWG,henry
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.357922285537301,298.15,1.41,log(atm/mf),KWG,henry
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.3894783323313735,298.15,5.6471863,log(M/M),KWG,henry
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.5050300392959564,298.15,5.92027604,log(M/M),KWG,henry
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.4830656652448373,298.15,14.0,log(M/M),KWG,henry
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.483033218014861,298.15,14.0,kPa m3/mol,KWG,henry
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.4120445916369317,298.15,1.4,ln(Pa/mf),KWG,henry
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.5102141772707545,298.15,1.4,log(M/M),KWG,henry
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.550472328006451,298.15,14.0,mmHg/mf,KWG,henry
VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,2.5466670587981524,298.15,5.87,atm m3/mol,KWG,henry
BTGRAWJCKBQKAO-UHFFFAOYSA-N,N#CCCCCC#N,-9.966474675535856,298.15,21.9,Pa/mf,KWG,henry
BTGRAWJCKBQKAO-UHFFFAOYSA-N,N#CCCCCC#N,-9.966869488253783,298.15,3.94e-09,atm m3/mol,KWG,henry
WNLRTRBMVRJNCN-UHFFFAOYSA-N,OC(=O)CCCCC(O)=O,-13.25438303139327,298.15,1.54e-11,atm m3/mol,KWG,henry
WNLRTRBMVRJNCN-UHFFFAOYSA-N,OC(=O)CCCCC(O)=O,-13.254672230515082,298.15,0.0851,Pa/mf,KWG,henry
FUZZWVXGSFPDMH-UHFFFAOYSA-N,OC(=O)CCCCC,-6.2,298.15,1.93,kcal/mol,DGS,free_energy
FUZZWVXGSFPDMH-UHFFFAOYSA-N,OC(=O)CCCCC,-6.21,298.15,1.93,kcal/mol,DGS,free_energy
FUZZWVXGSFPDMH-UHFFFAOYSA-N,OC(=O)CCCCC,-6.21,298.15,1.94,kCal/mol,DGS,free_energy
FUZZWVXGSFPDMH-UHFFFAOYSA-N,OC(=O)CCCCC,-6.21,298.15,1.93,kcal/mol,DGS,free_energy
FUZZWVXGSFPDMH-UHFFFAOYSA-N,OC(=O)CCCCC,-6.21,298.15,1.93,kcal/mol,DGS,free_energy
FUZZWVXGSFPDMH-UHFFFAOYSA-N,OC(=O)CCCCC,-6.21,298.15,1.93,kcal/mol,FEOH,free_energy
FUZZWVXGSFPDMH-UHFFFAOYSA-N,OC(=O)CCCCC,-6.21,298.15,1.93,kcal/mol,FEOH,free_energy
FUZZWVXGSFPDMH-UHFFFAOYSA-N,OC(=O)CCCCC,-6.220965569757956,298.15,1.41,log(M/M),KGW,henry
FUZZWVXGSFPDMH-UHFFFAOYSA-N,OC(=O)CCCCC,-6.220965569757956,298.15,1.41,log(M/M),KGW,henry
FUZZWVXGSFPDMH-UHFFFAOYSA-N,OC(=O)CCCCC,-6.1800381646937605,298.15,1.41,log(M/M),KGW,henry
FUZZWVXGSFPDMH-UHFFFAOYSA-N,OC(=O)CCCCC,-6.139110759629562,298.15,1.41,log(M/M),KGW,henry
FUZZWVXGSFPDMH-UHFFFAOYSA-N,OC(=O)CCCCC,-6.248250506467422,298.15,1.41,log(M/M),KGW,henry
FUZZWVXGSFPDMH-UHFFFAOYSA-N,OC(=O)CCCCC,-6.1515586662019075,298.15,14.0,M/atm,KGW,henry
FUZZWVXGSFPDMH-UHFFFAOYSA-N,OC(=O)CCCCC,-6.220965569757956,298.15,1.414213562,log(M/M),KGW,henry
FUZZWVXGSFPDMH-UHFFFAOYSA-N,OC(=O)CCCCC,-6.152753227984295,298.15,1.4,log(M/M),KGW,henry
FUZZWVXGSFPDMH-UHFFFAOYSA-N,OC(=O)CCCCC,-6.1515586662019075,298.15,14.0,mol/(kg atm),KGW,henry
FUZZWVXGSFPDMH-UHFFFAOYSA-N,OC(=O)CCCCC,-6.220965569757956,298.15,1.4,log(M/M),KGW,henry
FUZZWVXGSFPDMH-UHFFFAOYSA-N,OC(=O)CCCCC,-6.186420772361716,298.15,3220.0,mol/(L atm),KGW,henry
FUZZWVXGSFPDMH-UHFFFAOYSA-N,OC(=O)CCCCC,-5.874909855801056,313.15,1130.0,mol/(L atm),KGW,henry
FUZZWVXGSFPDMH-UHFFFAOYSA-N,OC(=O)CCCCC,-6.149677801972392,313.15,30.0,mol/(L atm),KGW,henry
FUZZWVXGSFPDMH-UHFFFAOYSA-N,OC(=O)CCCCC,-6.151229566738227,298.15,2.44e-06,(atm m3)/mol,KWG,henry
FUZZWVXGSFPDMH-UHFFFAOYSA-N,OC(=O)CCCCC,-6.151332266936608,298.15,13700.0,Pa/mf,KWG,henry
FUZZWVXGSFPDMH-UHFFFAOYSA-N,OC(=O)CCCCC,-6.220965569757956,298.15,1.4,log(M/M),KWG,henry
FUZZWVXGSFPDMH-UHFFFAOYSA-N,OC(=O)CCCCC,-6.152753227984295,298.15,1.4,log(M/M),KWG,henry
FUZZWVXGSFPDMH-UHFFFAOYSA-N,OC(=O)CCCCC,-6.151229566738227,298.15,2.47e-06,atm m3/mol,KWG,henry
CAWXEEYDBZRFPE-UHFFFAOYSA-N,O=C1N(C2CCCCC2)C(=O)N=C(N(C)C)N1C,-13.689458356629984,298.15,7.37e-12,atm m3/mol,KWG,henry
ZMFNQNZKRXIAGJ-UHFFFAOYSA-N,C(=CCCCC)=O,-3.6834664557777375,298.15,1.414213562,log(M/M),KGW,henry
MBDOYVRWFFCFHM-UHFFFAOYSA-N,C(=O)C=CCCC,-2.5654870329613204,295.15,13.0,M/M,KWG,henry
LIKMAJRDDDTEIG-UHFFFAOYSA-N,C=CCCCC,1.582526329148954,298.15,1.414213562,log(M/M),KGW,henry
AOGQPLXWSUTHQB-UHFFFAOYSA-N,O(C(=O)C)CCCCCC,-2.26,298.15,1.93,kcal/mol,DGS,free_energy
AOGQPLXWSUTHQB-UHFFFAOYSA-N,O(C(=O)C)CCCCCC,-2.2633843212237093,298.15,8.08,kJ/mol,FEOH,free_energy
AOGQPLXWSUTHQB-UHFFFAOYSA-N,O(C(=O)C)CCCCCC,-2.2633843212237093,298.15,8.08,kJ/mol,FEOH,free_energy
AOGQPLXWSUTHQB-UHFFFAOYSA-N,O(C(=O)C)CCCCCC,-2.26,298.15,1.93,kcal/mol,FEOH,free_energy
AOGQPLXWSUTHQB-UHFFFAOYSA-N,O(C(=O)C)CCCCCC,-2.264649746885572,298.15,1.41,log(M/M),KGW,henry
AOGQPLXWSUTHQB-UHFFFAOYSA-N,O(C(=O)C)CCCCCC,-2.264649746885572,298.15,1.41,log(M/M),KGW,henry
AOGQPLXWSUTHQB-UHFFFAOYSA-N,O(C(=O)C)CCCCCC,-2.2746142736707173,298.15,6.13,M/atm,KGW,henry
AOGQPLXWSUTHQB-UHFFFAOYSA-N,O(C(=O)C)CCCCCC,-2.264649746885572,298.15,1.414213562,log(M/M),KGW,henry
AOGQPLXWSUTHQB-UHFFFAOYSA-N,O(C(=O)C)CCCCCC,-2.134557498615262,298.15,12.0,M/atm,KGW,henry
AOGQPLXWSUTHQB-UHFFFAOYSA-N,O(C(=O)C)CCCCCC,-2.3192196203045015,298.15,1.4,log(M/M),KGW,henry
AOGQPLXWSUTHQB-UHFFFAOYSA-N,O(C(=O)C)CCCCCC,-2.264649746885572,298.15,1.4,log(M/M),KGW,henry
AOGQPLXWSUTHQB-UHFFFAOYSA-N,O(C(=O)C)CCCCCC,2.5532853007398457,336.15,1.4,log(M/M),KGW,henry
AOGQPLXWSUTHQB-UHFFFAOYSA-N,O(C(=O)C)CCCCCC,-2.2709128798538796,298.15,9580000.0,Pa/mf,KWG,henry
AOGQPLXWSUTHQB-UHFFFAOYSA-N,O(C(=O)C)CCCCCC,-2.3192196203045015,298.15,1.4,log(M/M),KWG,henry
AOGQPLXWSUTHQB-UHFFFAOYSA-N,O(C(=O)C)CCCCCC,-2.2704839272528,298.15,0.00173,atm m3/mol,KWG,henry
OUGPMNMLWKSBRI-UHFFFAOYSA-N,C(CCCCC)OC=O,-1.4733865823110952,298.15,1.4,log(M/M),KWG,henry
AGDYNDJUZRMYRG-UHFFFAOYSA-N,O([N+](=O)[O-])CCCCCC,-1.6571099287303148,298.15,4.8,[molar/molar],KWG,henry
AGDYNDJUZRMYRG-UHFFFAOYSA-N,O([N+](=O)[O-])CCCCCC,-1.6580593362632032,298.15,0.00486,atm m3/mol,KWG,henry
LTEQMZWBSYACLV-UHFFFAOYSA-N,c1ccccc1CCCCCC,-0.04,298.15,1.93,kcal/mol,FEOH,free_energy
LTEQMZWBSYACLV-UHFFFAOYSA-N,c1ccccc1CCCCCC,-0.040927405064197,298.15,1.41,log(M/M),KGW,henry
LTEQMZWBSYACLV-UHFFFAOYSA-N,c1ccccc1CCCCCC,-0.040927405064197,298.15,1.41,log(M/M),KGW,henry
LTEQMZWBSYACLV-UHFFFAOYSA-N,c1ccccc1CCCCCC,-0.040927405064197,298.15,1.414213562,log(M/M),KGW,henry
LTEQMZWBSYACLV-UHFFFAOYSA-N,c1ccccc1CCCCCC,-4.458106094073181,295.15,14.0,[molar/molar],KGW,henry
LTEQMZWBSYACLV-UHFFFAOYSA-N,c1ccccc1CCCCCC,-0.069576588609135,298.15,1.414,[log(molar/molar)],KGW,henry
LTEQMZWBSYACLV-UHFFFAOYSA-N,c1ccccc1CCCCCC,-0.040927405064197,298.15,1.4,log(M/M),KGW,henry
LTEQMZWBSYACLV-UHFFFAOYSA-N,c1ccccc1CCCCCC,-0.040927405064197,298.15,1.4,log(M/M),KWG,henry
LTEQMZWBSYACLV-UHFFFAOYSA-N,c1ccccc1CCCCCC,-0.040927405064197,298.15,1.4,log(M/M),KWG,henry
LTEQMZWBSYACLV-UHFFFAOYSA-N,c1ccccc1CCCCCC,0.0925145970949405,298.15,0.0932,atm m3/mol,KWG,henry
LTEQMZWBSYACLV-UHFFFAOYSA-N,c1ccccc1CCCCCC,0.0910943415572198,298.15,516000000.0,Pa/mf,KWG,henry
XGWIJUOSCAQSSV-UHFFFAOYSA-N,Clc1ccc(cc1)C1SC(=O)N(C(=O)NC2CCCCC2)C1C,-8.056873846075892,293.15,7.73e-08,atm m3/mol,KWG,henry
IQVNEKKDSLOHHK-FNCQTZNRSA-N,FC(F)(F)c1ccc(cc1)\C=C\C(=NN=C1NCC(CN1)(C)C)\C=C\c1ccc(cc1)C(F)(F)F,-5.5199196026058175,298.15,7.17e-06,atm m3/mol,KWG,henry
